brand,dtime,atime,price,dcity,acity,flight_type,class_type,ddate,flytime_hours
VietJet Air,19:30:00,10:50:00,6175000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
Pacific Airlines,19:30:00,10:50:00,6215000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
VietJet Air,19:30:00,10:50:00,6215000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
Pacific Airlines,19:30:00,10:50:00,6409000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
VietJet Air,19:30:00,10:50:00,6409000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
Pacific Airlines,19:30:00,10:50:00,6586000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
VietJet Air,19:30:00,10:50:00,6586000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
Pacific Airlines,19:30:00,10:50:00,10881000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
VietJet Air,19:30:00,10:50:00,10881000,phu-quoc-island,dien-bien-phu,oneway,economy,2023-12-13,15.333333333333334
Vietnam Airlines,12:00:00,13:05:00,806000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,1067000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,1159000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,1548000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,1928000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,2389000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,3585000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,4077000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,4237000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,4520000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,5107000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,13:05:00,6097000,nha-trang,ho-chi-minh-city,oneway,economy,2023-12-13,1.0833333333333333
Vietnam Airlines,12:00:00,16:45:00,2156000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2157000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2241000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2439000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2456000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2469000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2539000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2592000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2825000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2859000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2870000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2925000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,2962000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,3163000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,3391000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,3709000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,3747000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,3996000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,4335000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,4390000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,10389000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,11064000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
Vietnam Airlines,12:00:00,16:45:00,12342000,nha-trang,da-nang,oneway,economy,2023-12-13,4.75
VietJet Air,19:30:00,21:20:00,1039000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,1464000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,1853000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,2787000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,3060000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,3134000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,3198000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,3207000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,3585000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,3744000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
VietJet Air,19:30:00,21:20:00,6172000,nha-trang,hanoi,oneway,economy,2023-12-13,1.8333333333333335
Vietnam Airlines,16:05:00,19:50:00,2333000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,1854000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2139000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2371000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2390000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2395000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2407000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2432000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2473000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2500000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2540000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2583000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2700000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,2996000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,3402000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,4036000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,5657000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,5736000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
Vietnam Airlines,16:05:00,19:50:00,6690000,nha-trang,phu-quoc-island,oneway,economy,2023-12-13,3.75
VietJet Air,14:25:00,20:40:00,2420000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,2420000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,2447000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,2447000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,2494000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,2494000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,2617000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,2617000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,2658000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,2658000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,2661000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,2661000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,3069000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,3069000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,3200000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,3200000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,3374000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,3374000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,4036000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,4036000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,4687000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,4687000,nha-trang,hue,oneway,economy,2023-12-13,6.25
VietJet Air,14:25:00,20:40:00,6196000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,14:25:00,20:40:00,6196000,nha-trang,hue,oneway,economy,2023-12-13,6.25
Vietnam Airlines,16:05:00,21:15:00,2833000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,2644000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,2713000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,2814000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,2937000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,2980000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,3163000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,3223000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,3305000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,3453000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,3680000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,4092000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,4299000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,5246000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,5638000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,5916000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,6107000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,6151000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,6324000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
Vietnam Airlines,16:05:00,21:15:00,13781000,nha-trang,vinh,oneway,economy,2023-12-13,5.166666666666667
VietJet Air,13:55:00,15:35:00,2002000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,2694000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,2789000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,2814000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,2833000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,2934000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,3008000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,3364000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,3402000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,3543000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,3810000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,4389000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,4431000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,8627000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
VietJet Air,13:55:00,15:35:00,8857000,nha-trang,haiphong,oneway,economy,2023-12-13,1.6666666666666665
Vietnam Airlines,12:00:00,17:35:00,2158000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2301000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2303000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2446000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2671000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2688000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2719000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2731000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2895000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,2940000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,3184000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,3211000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,4142000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,4200000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,12:00:00,17:35:00,4615000,nha-trang,dong-hoi,oneway,economy,2023-12-13,5.583333333333333
Vietnam Airlines,08:40:00,13:25:00,2822000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,2414000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,2559000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,2790000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,3258000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,3277000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,3419000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,3471000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,3608000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,4065000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,4624000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,5695000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,6690000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,7275000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,08:40:00,13:25:00,8620000,nha-trang,chu-lai,oneway,economy,2023-12-13,4.75
Vietnam Airlines,14:10:00,17:55:00,3178000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2450000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2540000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2663000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2743000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2795000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2815000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2839000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2960000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,2984000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,3188000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,3778000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,4688000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,14:10:00,17:55:00,6151000,nha-trang,pleiku,oneway,economy,2023-12-13,3.75
Vietnam Airlines,20:50:00,06:05:00,3002000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,2857000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,4036000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,4280000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,6652000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,9233000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,9314000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,9773000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,06:05:00,10660000,nha-trang,rach-gia,oneway,economy,2023-12-13,9.25
Vietnam Airlines,20:50:00,14:40:00,2731000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,2628000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,5116000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,5930000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,10313000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,10821000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,10853000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,20:50:00,14:40:00,11393000,nha-trang,ca-mau,oneway,economy,2023-12-13,17.833333333333332
Vietnam Airlines,12:00:00,16:20:00,2030000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2416000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2506000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2601000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2654000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2688000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2746000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2799000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,2808000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,3732000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,3877000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,4576000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,6001000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,6292000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
Vietnam Airlines,12:00:00,16:20:00,10580000,nha-trang,con-dao-island,oneway,economy,2023-12-13,4.333333333333333
